step;ros_timestamp;ft_wrench_fx;ft_wrench_fy;ft_wrench_fz;ft_wrench_tx;ft_wrench_ty;ft_wrench_tz;current_absolute_pose_x;current_absolute_pose_y;current_absolute_pose_z;current_twist_vx;current_twist_vy;current_twist_vz;current_twist_wx;current_twist_wy;current_twist_wz;action_f_x;action_f_y;action_f_z;action_t_x;action_t_y;action_t_z;reward
96;3,1786;;0,022260603;-0,014337769;-0,029463703;-0,023410806;0,037410695;0,6254151;0,15442093;0,549441;;;0,05409721;-0,21069661;-0,028650783;0,05852571;0,024190381;0,0020823362;0,32724574;-0,12542996;-1,3705703;0,29229063;0,0
97;3,2087;-0,03293413;0,022477938;-0,008965044;-0,03319094;-0,052063085;0,03942868;0,6254556;0,15446351;0,5498213;0,0069981255;0,015079487;0,054660074;-0,20213439;;0,05432946;0,0059546484;0,0008219729;0,3357893;-0,13213004;-1,4117628;0,2767577;0,0
98;3,2486;-0,013779206;0,1871784;-0,24721226;-0,46734646;;0,05320736;0,62550074;0,15444802;0,55029327;0,0039024202;0,010660572;0,053556204;-0,1930305;-0,015615791;0,045193385;-0,030548926;-0,025287692;0,34644434;-0,10296676;-1,4646152;0,18755667;0,0
99;3,2786;-0,0046523875;0,42792755;;-1,0;0,10237164;0,07781613;0,62543154;0,1544672;0,55054605;-0,0033359504;0,006938325;0,04882328;-0,17636277;0,027155854;0,026195917;-0,025669474;-0,03344064;0,35299727;-0,10286056;-1,4867885;0,17369832;0,0
100;3,3086;;0,49202618;;-1,0;0,19858399;0,08429492;0,6253136;0,1544001;0,5506386;-0,013400121;0,0028167204;0,040802676;-0,15482265;0,097793005;-0,003577305;-0,027879752;-0,023023164;0,34870887;-0,095863685;-1,4962559;0,16778122;0,0
101;3,3487;;0,54401237;-0,92011565;-1,0;0,16964898;0,09012021;0,62502354;0,15435608;0,5507967;-0,027265325;;0,031448312;-0,12998675;0,17688286;-0,03725717;-0,009569462;-0,046510532;0,35953522;-0,07325418;-1,489043;0,14675824;0,0
102;3,3888;0,033854328;0,34748498;-0,70106035;-1,0;0,19951807;0,07676052;0,6247331;0,15432566;0,55086416;-0,035503622;-0,0029249992;0,026950153;-0,1081622;0,21858926;-0,05565093;-0,0032998344;-0,04248851;0,37091017;-0,07745121;-1,4915082;0,1401113;0,0
103;3,4286;-0,029162293;0,13067457;-0,22172396;-0,3830515;-0,015329584;0,051915463;0,624526;0,15428424;0,55114484;-0,033809908;-0,004772;0,031018984;-0,09625335;0,19873911;-0,0554926;-0,01640618;-0,06640422;0,37640625;-0,07286763;-1,5050488;0,111223646;0,0
104;3,4688;-0,006870353;-0,015898224;-0,015001737;0,015661357;-0,005163702;0,042271316;0,62443465;0,15424499;0,5516466;-0,023875972;-0,005643893;0,04165767;-0,09612731;0,12792431;-0,02929584;-0,040129434;-0,08172312;0,37579322;-0,077360444;-1,4895115;0,10050956;0,0
105;3,4987;-0,0462395;0,010031961;-0,02061018;-0,027881939;-0,082168475;0,041596547;0,6243362;0,15420273;0,55205303;-0,018843856;-0,007031569;0,04814567;-0,0978434;0,08345675;-0,015826168;-0,051338483;-0,084881715;0,37263462;-0,07745898;-1,4916792;0,099154726;0,0
106;3,5287;0,003167577;;-0,012481062;-0,039007172;0,010332369;0,039225217;0,6242175;0,15416268;0,5524543;-0,015828539;-0,008338792;0,052431386;-0,09942485;0,05293698;-0,006126771;-0,060386244;-0,09828709;0,36658219;-0,07772223;-1,4974707;0,085322626;0,0
107;3,5586;-0,02390161;0,0055856034;-0,011120873;-0,015682766;-0,039302368;0,04100702;0,6240986;0,15410407;0,55289763;-0,014095783;-0,0099538695;0,055364147;-0,10079249;0,029982526;-0,00060859194;-0,06151247;-0,09809572;0,36677355;-0,07785025;-1,5002872;0,093774736;0,0
108;3,5887;-0,004225089;0,0063263336;-0,014655588;-0,016160706;0,001567144;0,041133188;0,62401235;0,15407562;0,55327016;-0,01303772;-0,011236995;;-0,10176099;0,01291507;0,0039100563;-0,050494667;-0,09966822;0,37010303;-0,067041434;-1,5075912;0,078997284;0,0
109;3,6288;-0,0061774584;-0,0017313265;-0,011208901;-0,001539483;-0,010753005;0,04064364;0,6238959;0,15406364;0,55380315;-0,011560698;-0,012338931;0,059584036;;-0,0031537227;0,009075479;-0,0381025;-0,11006534;0,3719608;-0,06732512;-1,5138324;0,0699903;0,0
110;3,6588;-0,017442066;-0,0042350874;;;;0,040771436;0,62381953;0,1540356;0,5542016;-0,0106655685;-0,013138136;0,06042418;-0,09780956;-0,008907148;0,009423692;-0,032746587;-0,10454762;0,3799295;-0,06748975;-1,5174543;0,072832905;0,0
111;3,6988;-0,01746912;-0,00999355;-0,01079608;0,009656471;-0,025380326;;0,623728;0,15398173;0,55474305;-0,008509962;-0,014326111;0,06237875;-0,09462835;;0,012045773;-0,03842038;-0,0989462;0,38307995;-0,067512974;-1,5179651;0,06740743;0,0
112;3,7387;-0,018826135;-0,007835089;-0,008985167;0,0069039366;-0,034223936;0,040334858;0,62366265;0,15388307;0,55531085;-0,0076055927;-0,014585609;0,063508466;-0,09305099;-0,02359463;0,013511874;-0,059603754;-0,09288377;0,38914236;-0,06741903;-1,5158983;0,06869914;0,0
113;3,7687;-0,0154182855;-0,00074734224;-0,008633474;-0,002292507;-0,024969632;0,043498315;0,62360644;0,15378948;0,55573356;-0,007956866;-0,014701209;0,06452361;-0,092186645;-0,027205909;0,012419494;-0,09474055;-0,095217064;0,39416203;-0,06718329;-1,5107121;0,046409484;0,0
114;3,7986;-0,022392262;0,022086542;-0,022021659;-0,042379774;-0,039433535;0,038616903;0,62357336;0,15370809;0,55600256;-0,009552908;-0,014501804;0,065041006;-0,09134788;-0,027152412;0,0126422625;-0,10617955;-0,1053982;0,3962358;-0,06686369;-1,503681;0,04059157;0,0
115;3,8287;-0,018676667;0,0078861285;-0,015856376;-0,018070145;-0,027401889;0,04418788;0,62341726;0,15355475;0,55662775;-0,011507932;-0,014578349;0,06597762;-0,09082342;-0,029763745;0,013410242;-0,10509539;-0,10807129;0,39111173;-0,07118623;-1,4925677;0,042431165;0,0
116;3,8686;-0,0125361085;-0,009440399;-0,016070914;0,01777588;-0,030410614;0,04223477;0,62328124;0,15348074;0,5572281;-0,013449976;-0,015248057;;-0,091117054;-0,029647611;;-0,09587227;-0,11604125;0,3904947;-0,07088305;-1,4858977;0,031281292;0,0
117;3,8986;-0,0030431997;-0,0030176467;-0,0131642725;0,0024421322;-0,00041532543;0,0410418;0,6231867;0,15337735;0,557663;-0,014278513;-0,016038783;0,06670446;-0,09215834;-0,032170333;0,010202067;-0,08482857;-0,1289986;0,3848903;-0,059606295;-1,4747372;0,0076193004;0,0
118;3,9286;0,0033172648;0,014007976;-0,017424712;-0,027365876;-0,0022134287;0,039877735;0,6230957;0,15326992;0,5581081;-0,014304436;-0,017070908;0,06667715;-0,089598365;-0,03291321;0,008901767;-0,06736224;-0,14975978;0,378835;-0,059494738;-1,4722829;0,0091532525;0,0
119;3,9687;-0,007633824;-0,003100812;-0,022756856;0,0058647133;-0,012565104;0,041881014;0,6229802;0,15309614;0,55869055;-0,013499177;-0,019006317;0,06639875;-0,08545833;-0,033591077;0,007437081;-0,07157144;-0,17929552;0,37135807;-0,055091605;-1,4897931;0,008421817;0,0
120;3,9987;0,0072711073;0,0025437565;-0,02590482;-0,0034819609;0,008511378;0,041290663;0,62288177;0,15295023;0,5591734;-0,01296868;;0,06592207;-0,08210882;-0,034529738;0,00802866;-0,08062035;-0,1928085;0,37500197;-0,04847293;-1,499411;0,007516815;0,0
121;4,0387;0,0016468698;;-0,004481592;-0,03376079;-6,424457e-05;0,041385666;0,6228103;0,15269943;0,5596864;-0,012704477;-0,024581881;0,06540041;-0,07629267;-0,03483341;0,005590854;-0,10593415;-0,21545765;0,37441164;-0,037584905;-1,5049725;0,004040914;0,0
122;4,0786;-0,038443312;0,008966365;-0,010363921;-0,015202829;-0,067549475;0,045284588;0,62268484;0,15242128;0,5602863;-0,013350429;-0,027703736;0,06500594;-0,0680237;;0,00526886;-0,12492472;-0,21729137;0,37747988;-0,037910655;-1,5121391;-0,00043819952;0,0
123;4,1086;0,009543624;0,013688849;-0,009919317;-0,021266975;0,012127245;0,04179715;0,6225732;0,15218624;0,5607386;-0,014837526;-0,029676288;0,064957306;-0,061838377;-0,034960657;0,005756753;-0,13033429;-0,22154441;0,38303074;-0,038228273;-1,5191267;-0,004805447;0,0
124;4,1386;-0,012642833;-0,005685501;-0,007228217;0,006428704;-0,021837955;0,04472882;0,6224611;0,1519798;0,5611544;-0,016301638;-0,03155621;0,065128885;-0,057503715;-0,035311453;0,004218151;-0,12487935;-0,22279;0,3866871;-0,03838166;-1,5225011;-0,022233106;0,0
125;4,1686;-0,008570009;0,0034066706;-0,0013909743;-0,007928606;-0,017685689;0,043083012;0,62233955;0,15176678;0,5616071;-0,01725855;-0,03289601;0,06539286;-0,054360054;-0,03507746;0,0036123453;-0,105866544;-0,22266649;0,3917126;-0,038531646;-1,5258008;-0,03450783;0,0
126;4,2086;-0,017989062;-0,0060083587;-0,008045724;0,008191597;;0,04140769;0,6221752;0,15145364;0,5622307;-0,017411571;-0,03409951;0,065782875;-0,051490955;-0,034096092;0,0028202543;-0,08710667;-0,21814321;0,39623588;-0,03183554;-1,5173753;-0,034348167;0,0
127;4,2386;-0,004735043;-0,002320617;-0,013318101;0,011498595;-0,010801404;0,03993608;0,62204754;0,15123191;0,5626886;;-0,034717478;0,06653137;;-0,03554734;0,0014979695;-0,07807274;-0,22817187;0,39601114;-0,031784702;-1,5162569;-0,04896778;0,0
128;4,2686;0,00603854;0,003201582;-0,0022006046;-0,010593978;0,011600936;;0,6219705;0,15100555;0,5631015;-0,015627677;-0,035533287;0,06708505;-0,04496258;-0,036234595;-1,5108004e-05;-0,07229617;-0,24839233;0,39294755;-0,03156113;-1,5113382;-0,07142467;0,0
129;4,2987;0,0031007607;-0,0054263137;;0,0070766984;-0,002029938;0,04432388;0,62187934;0,15073209;0,56355125;-0,014506546;-0,036928855;0,06712487;-0,04245673;-0,0349542;-0,0018480654;-0,081640154;-0,25155172;0,38978815;-0,031378385;-1,5073179;-0,058699504;0,0
130;4,3286;0,02884253;-0,008532698;0,058907956;0,014836218;0,031093262;0,035604987;0,62181383;0,15046686;0,56399137;-0,013060142;-0,038614277;0,06757533;-0,0409677;;-0,0033762162;-0,102473564;-0,2576032;0,38373667;-0,031046262;-1,5000112;-0,054132834;0,0
131;4,3586;;-0,001721552;0,009642116;-0,0025613848;0,0066658594;0,039816756;0,62173605;0,15019004;0,5644291;-0,01304537;-0,039939944;0,06724432;-0,03968467;-0,03597631;-0,004086764;-0,10972079;-0,26231608;0,38147476;-0,03091889;-1,4972091;-0,052381475;0,0
132;4,3886;-0,017489547;-0,00047656713;-0,0054972437;-0,0037588347;-0,031497337;0,041917022;0,6216293;0,14989015;0,5649145;;-0,040881474;0,0668906;-0,038768604;-0,03562406;-0,0032683813;-0,124150306;-0,27123886;0,37500298;-0,030659607;-1,4588251;-0,043710116;0,0
133;4,4286;-0,013590351;0,011204862;-0,0031879698;-0,019544296;-0,026261833;0,041789528;0,6214791;0,14952262;0,5654957;-0,01523165;-0,042156976;0,06624101;-0,037426773;-0,035822958;-0,0034382117;-0,12409091;-0,25222126;0,3891186;-0,034988776;-1,4233478;-0,06749271;0,0
134;4,4585;0,0048233056;0,016388264;-0,006527318;-0,02548647;0,0059727347;0,040021554;0,6213449;0,14922202;0,5659677;-0,016321514;-0,042323597;0,06626298;-0,03805376;-0,036128525;-0,0034838144;-0,11546614;-0,24832213;0,3881158;-0,02384998;-1,4479022;-0,067520574;0,0
135;4,4887;;0,018586362;-0,009720776;-0,029180588;-0,01291651;0,03948552;0,6212497;0,14893168;0,566392;-0,016892252;-0,04213493;0,06634169;;-0,035627805;-0,004072294;-0,100618474;-0,24109726;0,37818378;-0,017298602;-1,4344908;-0,07445709;0,0
136;4,5286;;0,018854152;-0,014602637;-0,032094374;0,026886813;0,04232325;0,6210939;0,14855327;0,56695724;-0,016720314;-0,041550297;0,06593985;-0,029515665;-0,03540201;-0,00466418;-0,09321005;-0,24974667;0,3548285;-0,019790249;-1,4157777;-0,07807998;0,0
137;4,5586;;0,017282194;-0,008690791;-0,026617127;-0,00909102;0,03824283;0,6209952;0,14825454;0,56739795;-0,016317165;;0,06494109;-0,026288902;-0,03559773;-0,0057188193;-0,09373388;-0,259737;0,34974012;-0,019918632;-1,4186021;-0,09005767;0,0
138;4,5886;-0,0032478645;0,00888432;-0,005915847;-0,017582888;-0,007837751;0,03968598;0,6208905;0,14798921;0,5677733;-0,015891014;-0,042035803;0,06340326;-0,024158094;-0,033711903;-0,006777253;-0,1112864;-0,27532983;0,29983357;-0,01356575;-1,360538;-0,109935924;0,0
139;4,6186;0,01473936;0,024841161;-0,012894912;-0,03893017;0,024953833;0,03737144;0,62079966;0,14768822;0,5681312;-0,016061552;-0,042866163;0,060839813;-0,021081412;-0,033921294;-0,0069669685;-0,11427184;-0,27941772;0,27368686;-0,013746669;-1,2909888;-0,1328484;0,0
140;4,6486;-0,0011595512;;-0,003491434;0,024457522;-0,0044548083;0,04215411;0,62068766;0,14738199;0,5684641;-0,01664261;-0,044151306;0,0572397;-0,017933516;-0,033361718;-0,009920718;-0,11382805;-0,29334435;0,23525041;-0,013965702;-1,2141082;-0,16139115;0,0
141;4,6886;0,010345959;-0,004114899;-0,006865277;0,0017108435;0,013280245;0,041168176;0,6205342;0,14695558;0,56889045;-0,017102959;-0,04609279;0,05184775;-0,0151340505;-0,033614323;-0,013533416;-0,12006429;-0,30302197;0,20106299;-0,02517784;-1,1421478;-0,18790282;0,0
142;4,7287;-0,013055866;0,0108873965;-0,0043018595;-0,014983565;-0,028044755;0,037947215;0,6203587;0,1465176;0,56925875;-0,017930424;-0,04795966;0,046332855;-0,01790034;-0,034742493;-0,016898207;-0,10377909;-0,31398344;0,121474065;-0,020627454;-1,0256994;-0,20192815;0,0
143;4,7586;-0,008731986;0,020625459;-0,0036715292;-0,037435886;-0,017037118;0,040923327;0,6202529;0,14619693;0,5694794;-0,017827662;-0,04926351;0,04049156;-0,019045297;;-0,018162884;-0,096862815;-0,31623816;0,10206247;-0,031688437;-0,9749234;-0,20083037;0,0
144;4,7986;-0,012498305;0,027185503;-0,007817965;-0,044255655;-0,020525819;0,040914815;0,620108;0,1457138;0,5697568;-0,017126922;-0,05058101;0,032625325;-0,023947794;-0,033509433;-0,018244714;-0,08402337;-0,31535766;0,04657046;-0,055920254;-0,8135789;-0,20722048;0,0
145;4,8285;-0,016505353;-0,002113957;-0,007999709;0,0057390314;-0,03372973;0,041092705;0,6199939;0,14538766;0,569932;-0,016360257;-0,05147607;0,026509551;-0,034131642;-0,032696005;-0,019773662;-0,09262102;-0,32330045;-0,0054899827;-0,066729695;-0,6592298;-0,21798268;0,0
146;4,8585;-0,008327508;0,0026796395;-0,013956967;-0,0053842217;;0,042887203;0,6198775;0,14504598;0,5700805;-0,016072221;-0,052241042;0,019994881;-0,047710918;-0,034596402;-0,020032305;-0,1011268;-0,32430282;-0,021198252;-0,084364556;-0,62236017;-0,22047019;0,0
147;4,8886;-0,011014169;-0,00016445716;0,0022193883;0,0009411383;-0,023904962;0,039824188;0,61976695;0,14468695;0,57014346;-0,016194317;-0,053076055;0,013697817;-0,06356619;-0,033946022;-0,021457871;-0,13903998;-0,30972353;-0,060540523;-0,08857232;-0,5515322;-0,23747724;0,0
148;4,9287;0,0034528975;-0,0038363722;-0,0006525399;0,005910703;0,0042771413;0,043624315;0,6196018;0,14421585;0,57016695;-0,018122612;-0,052875098;0,005738144;-0,08295704;-0,0333406;-0,021397164;-0,16957851;-0,31346887;-0,074089795;-0,08846083;-0,44287038;-0,25126293;0,0
149;4,9686;;-0,0145363705;-0,00018808934;0,027151141;0,01546786;0,036724813;0,6193829;0,14375016;0,5701791;-0,021041153;-0,052686825;-0,00063147687;-0,09605483;-0,032048106;-0,021832192;-0,1816895;-0,30844575;-0,06906666;-0,09519869;-0,4358745;-0,26220915;0,0
150;4,9986;-0,01059775;0,0063616512;-0,0046840743;-0,010442544;-0,015729347;0,04020376;0,6192232;0,14336883;0,5701674;-0,023275798;-0,05257096;-0,0037448602;-0,10483702;-0,03219952;-0,02316469;-0,17753603;-0,30964002;-0,067809954;-0,10194906;-0,42098388;-0,26311493;0,0
151;5,0386;0,014252864;0,011070818;;-0,018503493;0,027216962;0,039289653;0,61898005;0,14288199;0,5701261;-0,025292646;-0,052328646;-0,006806968;-0,11572442;-0,030055871;-0,024044482;-0,16038185;-0,31395558;-0,06722356;-0,1200273;-0,34484908;-0,2819114;0,0
152;5,0685;-0,0055513;0,0033816032;-0,0058692065;-0,0025271683;-0,0102609275;0,037700005;0,6188175;0,14253648;0,5700633;-0,025960434;-0,052660387;-0,0082451;-0,1275938;-0,028671628;;-0,1316056;-0,31212226;-0,0702922;-0,12035286;-0,3520113;-0,3017064;0,0
153;5,0985;-0,022916958;0,0060406756;-0,010242565;-0,014854912;-0,04142386;0,039201066;0,61866087;0,1421855;0,56999373;-0,025140429;-0,052574158;;-0,13872617;-0,027496755;-0,027018987;-0,1196504;-0,3250829;-0,073448904;-0,10272442;-0,34000263;-0,3044134;0,0
154;5,1286;-0,0064365068;0,0059230607;-0,012597909;-0,01127665;-0,008884055;0,039745815;0,6185396;0,14182782;0,5698854;;-0,05288398;-0,010247711;-0,14181918;-0,0262665;-0,027280698;-0,11206752;-0,3581003;-0,079505526;-0,10745504;-0,3623769;-0,3183973;0,0
155;5,1586;-0,00892734;0,0092767235;-0,014570448;-0,018211748;-0,016415242;0,03773581;0,6183906;0,1414504;0,5698177;-0,022669153;;-0,011044775;-0,14343831;-0,02637703;-0,026765503;-0,11705414;-0,36525977;-0,08176304;-0,10753276;-0,36408684;-0,31946605;0,0
156;5,1886;-0,009522476;-0,0123589225;-0,006301777;;-0,021388074;0,03850351;0,6182589;0,14104292;0,5697178;-0,021769151;-0,056159563;-0,012070033;-0,14508034;-0,024933686;-0,028380819;-0,13623337;-0,37173086;-0,085783154;-0,10316392;-0,42320096;-0,33598754;0,0
157;5,2186;0,013442378;0,013877588;-0,015735155;-0,023013948;0,023856945;0,035538007;0,6180959;0,14066346;0,56966054;-0,021763565;;-0,012808319;;-0,025655728;-0,028569305;-0,13185635;-0,37744516;-0,08659549;-0,103136726;-0,42260277;-0,35603848;0,0
158;5,2486;0,0018930979;0,010194885;-0,019753756;-0,019189226;0,0046633165;0,038418233;0,6179567;0,1402368;0,56955737;-0,021968547;-0,059662215;-0,013640925;-0,14468667;;-0,030534953;-0,11877726;-0,3831253;-0,08492268;-0,120791696;-0,3616656;-0,35880244;0,0
159;5,2986;-0,038667534;;-0,015117479;-0,026742825;-0,06409931;0,0398157;0,61771196;0,13957383;0,5693966;;-0,06142491;-0,014231052;-0,15120986;-0,02521893;-0,032899044;-0,09482359;-0,38815206;-0,08014554;-0,12050483;-0,37986436;-0,37528288;0,0
160;5,3285;-0,0050820266;0,007484718;-0,021589449;-0,010918335;-0,009280847;0,038975988;0,61754066;0,13915695;0,56938076;-0,020391928;;-0,014324175;-0,15612884;-0,024927672;-0,033023536;-0,07070941;-0,3869988;-0,07409031;-0,1201725;-0,39706296;-0,37071335;0,0
161;5,3585;;0,0063245655;0,0042671524;-0,011778922;-0,0482432;0,038632378;0,617443;0,13872215;0,5692786;-0,018537411;-0,06313984;-0,014323588;;;-0,03394147;-0,061837416;-0,3920922;-0,071830764;-0,12450158;-0,4106033;-0,3740699;0,0
162;5,3986;-0,010908524;0,010604181;-0,01533922;-0,016777202;-0,024560487;0,036770675;0,6172986;0,13816352;0,5691897;-0,01564952;-0,06414155;-0,013802897;-0,16460854;-0,02415292;-0,034501217;-0,08010002;-0,41012943;-0,062907204;-0,113101326;-0,45391545;-0,38071513;0,0
163;5,4386;-0,018762384;0,008489594;-0,020457067;;-0,028729444;0,038525857;0,6171784;0,13761175;0,56905544;-0,014895537;-0,06568408;;-0,16365512;-0,024048477;-0,035279613;-0,12918119;-0,39973983;-0,023105854;-0,10629001;-0,5900142;-0,38918373;0,0
164;5,4788;-0,020201204;;-0,009234543;-0,038370386;-0,038911946;0,03522979;0,61701566;0,1369838;0,5689734;-0,016037079;-0,06650441;-0,01148303;-0,15997094;-0,025408955;-0,03598693;-0,16600387;-0,3905593;0,047349207;-0,08404526;-0,6643553;-0,3794786;0,0
165;5,5186;-0,0074673286;0,01744691;-0,022825694;-0,023889583;-0,00960269;0,034803666;0,61681265;0,13635883;0,5689684;-0,019118072;-0,066312745;-0,00708877;-0,14986393;-0,026339617;-0,03572983;-0,18220176;-0,3912079;0,07366137;-0,059726804;-0,6930747;-0,38210958;0,0
166;5,5586;-0,02213075;0,0028676512;-0,018705724;-0,008326081;-0,038021438;0,036665462;0,6166047;0,13576266;0,56896514;-0,022627652;-0,06602314;-0,0010562711;-0,12841211;-0,027476128;-0,0358138;-0,18077701;-0,39957607;0,07019516;-0,060025543;-0,69964695;-0,38621724;0,0
167;5,5986;-0,023916211;-0,008701808;-0,010956844;0,016924135;-0,047636487;0,037053667;0,6163651;0,13520867;0,56897986;-0,025091762;-0,06598052;0,0030040531;-0,1114334;-0,027642503;-0,03541102;-0,15991478;-0,41094947;0,06862569;-0,049217;-0,67427725;-0,37546742;0,0
168;5,6386;-0,013969852;0,008343715;-0,02616025;-0,008520576;-0,022850247;0,034807827;0,6161421;0,1345896;0,5690142;-0,026085015;;;-0,09745884;-0,02822512;-0,03481216;-0,13937102;-0,411533;0,06804215;-0,049500328;-0,68051046;-0,37936318;0,0
169;5,6786;0,01321125;-0,0015959044;-0,009434894;0,0028581538;0,01712068;;0,6159173;0,13398309;0,56909144;-0,025675783;-0,067471825;0,007372953;-0,085736185;-0,029529622;-0,03577018;-0,12914896;-0,4109118;0,076016314;-0,04298011;-0,70046437;-0,38672814;0,0
170;5,7185;0,0031200633;0,012623119;-0,028921073;-0,016172906;0,0006041752;0,039418396;0,61568767;0,13340086;0,5692067;-0,02439403;-0,068176456;0,00903298;-0,075380996;-0,030775702;-0,03694445;-0,13336979;-0,40290976;0,08156738;-0,042984944;-0,7005707;-0,3867946;0,0
171;5,7586;-0,008363139;0,0013472264;-0,024884455;0,002784691;-0,017613066;0,04014847;0,615496;0,13277826;0,5692776;-0,023706365;-0,0683091;0,010467874;-0,06796297;-0,03232356;-0,037485026;-0,13681976;-0,39699155;0,087485574;-0,042829018;-0,6971404;-0,4203941;0,0
172;5,7986;-0,021159;;-0,011512713;-0,028980874;-0,043653812;0,039058547;0,61530375;0,13219418;0,5693405;-0,02340263;-0,06831358;0,011550092;-0,06287418;-0,032214046;-0,04019248;-0,13494979;-0,4101286;0,08415246;-0,06037607;-0,7073585;-0,44209906;0,0
173;5,8386;-0,0054649357;-0,01134274;-0,011385377;0,021346992;-0,010483382;0,03767163;0,61507744;0,13157247;0,5694902;-0,023154208;;0,012529769;-0,06461459;-0,033115506;-0,041523486;-0,14266068;-0,4046433;0,08963776;-0,07118539;-0,77359486;-0,4732844;0,0
174;5,8686;-0,012152681;0,021270532;-0,039463077;-0,034634676;-0,02956321;0,03900962;0,61493963;0,13112572;0,56954443;-0,02328788;-0,068452165;0,013236111;-0,07175847;-0,0342314;-0,04297821;-0,12852435;-0,40526333;0,09391969;-0,070882685;-0,7669354;-0,4742284;0,0
175;5,9086;0,0036470406;0,035567503;-0,023238499;-0,05857956;0,003639905;0,035170704;0,6147444;0,13049115;0,5696439;-0,02295222;;0,013916218;-0,07977132;-0,03332141;-0,045179088;-0,11095472;-0,41081682;0,107974045;-0,0773679;-0,803401;-0,50723183;0,0
176;5,9386;0,003165457;0,0047176387;-0,035958845;-0,012297135;0,003957857;0,040847737;0,6145804;0,130012;0,5697801;-0,022120254;-0,06891443;0,014578479;-0,0855822;-0,031731557;-0,047461763;-0,10492579;-0,41692618;0,10431566;-0,07732;-0,8023472;-0,49636078;0,0
177;5,9686;-0,009457406;-0,012175886;-0,020306762;0,020478057;-0,015947765;0,040674932;0,61442506;0,12955566;0,5699198;;-0,06963128;;-0,09051333;-0,03237854;-0,050289564;-0,10262742;-0,42194813;0,09929369;-0,077373445;-0,8035229;-0,4970956;0,0
178;5,9985;-0,0046075354;;-0,019724187;-0,012475307;-0,015569873;0,039214466;0,6143003;0,12910111;0,57001007;-0,02038739;-0,07012919;0,016077159;-0,094328165;-0,0342849;-0,050849654;-0,11168939;-0,42320487;0,10048793;-0,0774394;-0,8294837;-0,49800247;0,0
179;6,0286;-2,8039143e-05;0,005027868;-0,032820713;-0,012610127;-0,0054413234;;0,61419195;0,12859394;0,5700969;-0,019845465;-0,07072287;0,016119009;-0,09700273;-0,03315609;-0,05177322;-0,13538001;-0,42869085;0,10235491;-0,07100784;-0,8187084;-0,51169276;0,0
180;6,0586;-0,0054420596;0,0065044523;-0,028362323;-0,014254248;-0,016830787;;0,61404705;0,1281151;0,5701919;-0,020536069;-0,07143724;0,016210478;-0,097002394;-0,032568183;-0,05333467;-0,15429755;-0,42723915;0,10380659;-0,07119959;-0,822927;-0,5143294;0,0
181;6,0885;0,0016196289;-0,0043245847;-0,00698636;0,005141473;;0,039182335;0,61388665;0,12762311;0,5703254;-0,021758975;-0,07175714;0,016490808;-0,09645717;-0,033012945;-0,05295622;-0,16630013;-0,41755977;0,108584024;-0,071530364;-0,83020395;-0,5086651;0,0
182;6,1186;0,004409615;0,0071002753;-0,016580202;-0,017406173;0,0016745827;0,038789038;0,61379516;0,12729292;0,57036436;-0,023038473;-0,071624994;0,016794603;-0,096304454;-0,032586504;-0,052554734;-0,16895868;-0,40414634;0,12199745;-0,071804725;-0,8444098;-0,5124375;0,0
183;6,1588;0,006951142;0,0171507;-0,023686968;-0,026108574;0,010100501;0,039911292;0,61348444;0,12652284;0,570585;-0,02462928;;0,017312238;-0,096168995;-0,030797197;-0,052041225;-0,168874;-0,3994406;0,13405615;-0,060741495;-0,8379469;-0,48286712;0,0
184;6,1886;0,006555361;0,009569439;-0,019912492;-0,011201056;0,0045783333;0,037048265;0,61331975;0,12603892;0,5707169;-0,025481977;-0,07015253;0,018561589;-0,09298286;-0,031753708;-0,052284777;-0,17584291;-0,39297315;0,14052357;-0,067513295;-0,83169776;-0,4636428;0,0
185;6,2185;-0,0015393819;;-0,014536823;0,004113587;-0,01359579;0,038038902;0,61313987;0,12557451;0,5708645;;-0,06938787;0,01981195;-0,091235034;-0,032204434;-0,052135475;-0,16878037;-0,37990752;0,14133431;-0,06748598;-0,8310969;-0,4377362;0,0
186;6,2487;-0,0105399145;0,0048884726;-0,033831753;-0,011811774;;0,040862717;0,61296767;0,12510861;0,5710051;-0,02687281;-0,06836495;0,020877466;-0,09089957;-0,032716114;-0,051560678;-0,16880868;-0,37668198;0,14455985;-0,060631033;-0,8355167;-0,43028617;0,0
187;6,2886;0,010208948;-0,0016678574;-0,017832823;0,00043244308;0,017905472;0,040916856;0,61269563;0,124516755;0,5712496;-0,027459875;-0,06682496;0,021929732;-0,08875059;;;-0,1829763;-0,3790115;0,13977934;-0,060344025;-0,82920253;-0,43144602;0,0
188;6,3186;-0,0035365566;-0,0006411463;-0,013083431;-0,0040793223;;0,040587097;0,61252725;0,12406128;0,571381;-0,028134342;-0,06619735;0,022321876;-0,086155236;-0,032912515;-0,049170732;-0,19279005;-0,37896103;0,1422808;-0,05352729;-0,8181232;-0,42962766;0,0
189;6,3486;;-0,008652338;-0,01380109;0,014902344;-0,037836485;;0,6123238;0,12363695;0,57152545;-0,02898944;-0,06572344;;-0,08226688;-0,03232732;-0,048598133;-0,2110473;-0,38487157;0,13882124;-0,05320016;-0,83543617;-0,42512962;0,0
