step;ros_timestamp;ft_wrench_fx;ft_wrench_fy;ft_wrench_fz;ft_wrench_tx;ft_wrench_ty;ft_wrench_tz;current_absolute_pose_x;current_absolute_pose_y;current_absolute_pose_z;current_twist_vx;current_twist_vy;current_twist_vz;current_twist_wx;current_twist_wy;current_twist_wz;action_f_x;action_f_y;action_f_z;action_t_x;action_t_y;action_t_z;reward
194;6,4573;-0,0007073692;-0,099708006;-0,04887182;0,24848846;0,023340909;-0,09040455;0,62294483;0,13362058;0,54933953;0,0082733305;0,00831169;;0,053678084;-0,03704169;0,012453055;0,08794299;0,06631349;-0,4614643;0,03165588;1,6114621;0,26676348;0,0
195;6,4874;-0,0032588176;-0,14643936;-0,077971876;0,35168123;0,025704134;-0,091872826;0,62298775;0,13367793;0,54889107;0,008213184;0,008893991;-0,06934354;0,044066567;-0,037962705;0,012474498;0,076693565;0,06866174;-0,461567;0,031550154;1,6091361;0,2550973;0,0
196;6,5174;0,010408665;-0,14388368;-0,057568014;0,35250103;0,05302232;-0,089114286;0,6230141;0,13375856;0,54845715;0,007337349;0,0093307;-0,06922535;0,0359345;-0,042269655;0,010945566;0,05479412;0,08081448;-0,46166918;0,026777087;1,585828;0,27116695;0,0
197;6,5474;0,017362274;-0,13029078;-0,07920781;0,32569876;0,068083175;-0,09130384;0,6230326;0,13382748;0,5480073;0,005794575;0,00988604;-0,06895914;0,02853935;-0,046991415;0,008569996;0,04569006;0,086144716;-0,45633894;0,019892635;1,5895988;0,26841754;0,0
198;6,5774;0,034606405;-0,15600957;-0,1028023;0,38566753;0,098367944;-0,09086526;0,6230298;0,13391663;0,547551;0,0035466019;0,010711345;-0,06893928;0,020875957;-0,04837182;0,006684438;0,044118434;0,088449985;-0,45403367;0,01976621;1,5868174;0,26667917;0,0
199;6,6175;0,005528236;;-0,08406003;0,30549634;0,044066142;-0,089556836;0,623026;0,1340254;0,54694587;0,0013562115;0,011608554;-0,06873179;0,01266395;-0,05005569;0,0047980654;0,059542995;0,107350916;-0,44493666;0,019419465;1,5791891;0,251699;0,0
200;6,6474;-0,0094484575;-0,1206882;-0,021403927;;0,0096833855;;0,6230955;0,1340971;0,5464823;0,0036751202;0,011947902;-0,0678848;;-0,049150564;0,003045763;0,06975077;0,11377815;-0,4409604;0,019389952;1,55403;0,26150563;0,0
201;6,6774;-0,016483445;-0,09223725;0,0061973995;0,2128318;-0,009099611;-0,08619918;0,6231458;0,13420588;0,5459885;0,0045600166;0,013635347;-0,06788356;0,0055294223;-0,043448154;0,005913579;0,086739995;0,11516159;-0,43957698;0,019433029;1,5549777;0,26209792;0,0
202;6,7074;-0,023148894;-0,064800255;0,010422191;0,15239644;-0,016022965;-0,084660545;0,6232017;0,13432688;0,54550636;0,0068725175;0,014892323;-0,067952335;0,0039863344;-0,03653478;0,009045461;0,088231765;0,116623975;-0,4356636;0,026219418;1,5735592;0,26349902;0,0
203;6,7475;-0,0005096752;;-0,00010238966;0,15032312;0,020175956;-0,0813752;0,62332165;0,13446774;0,5448558;0,008899767;0,016475298;-0,06875623;0,0056323903;-0,024096366;0,013232647;0,07737929;0,11483081;-0,43990776;0,026487008;1,5794462;0,2671784;0,0
204;6,7874;0,0102862995;-0,05613002;-0,02308948;0,1423758;0,046329655;-0,081438705;0,6233964;0,13465835;0,5442124;0,009271607;;-0,069206;0,00811871;-0,017568039;0,015312141;0,05545123;0,103956826;-0,43362486;0,020131867;1,5703521;0,27170697;0,0
205;6,8173;0,021724679;-0,11313145;-0,056467585;0,27647543;0,075044595;-0,089971155;0,623449;0,13479444;0,5437342;0,008106341;0,017475024;-0,06910434;0,007501663;-0,016760377;0,0141956005;0,03877826;0,10588288;-0,44150275;0,013757517;1,5690053;0,265759;0,0
206;6,8473;0,027622363;-0,13612582;;;0,095440865;-0,08712326;0,62345433;0,13490194;0,5433141;0,006142976;0,016890638;-0,06840685;0,003620776;-0,022743814;0,00985919;0,039435126;0,10680969;-0,4430269;0,013858208;1,5712204;0,2671435;0,0
207;6,8774;0,012368489;-0,14400679;-0,06799606;0,34431058;0,067516156;-0,08815504;0,62345296;0,13501792;0,54289716;0,004098047;0,016155522;-0,06780411;0,00012657019;-0,029408032;0,0034844715;0,042460416;0,102975905;-0,44440973;0,014017178;1,5747178;0,26932934;0,0
208;6,9074;0,021513755;-0,12720923;-0,0694003;0,31562537;;-0,0902198;0,62345165;0,13512366;0,5424676;0,0026835713;0,015830172;-0,0672655;-0,0027128214;-0,035645157;0,001032275;0,05164896;0,10396464;-0,44587195;0,014036436;1,5751414;0,26959413;0,0
209;6,9374;0,033902794;-0,13588244;;0,31591138;0,0895941;-0,08652515;0,6234832;0,1352345;0,5419957;0,0020628052;0,015754981;-0,0671281;-0,0046788147;-0,0388209;0,0008223971;0,07558064;0,11065737;-0,4440812;0,009479916;1,5811071;0,25800407;0,0
210;6,9674;-0,00795021;-0,07356464;-0,02595285;0,18139322;0,01402846;-0,078420036;0,6235063;0,1353472;0,54155797;0,0033378128;0,01631289;-0,06771413;-0,0073267026;-0,03470751;0,0036098214;0,086457305;0,09947456;-0,4307542;0,009239428;1,5758164;0,25469735;0,0
211;7,0074;-0,022863831;-0,04199826;0,018930582;0,08863956;-0,01973713;-0,07119727;0,62359786;0,13549715;0,54089206;0,0054743895;0,016742991;-0,06864481;-0,007876374;-0,023045467;0,009115683;0,08097652;0,10429268;-0,42103413;0,013572695;1,5322595;0,23768665;0,0
212;7,0375;-0,022173166;-0,024101;;0,050396208;-0,026395718;-0,06047684;0,6236737;0,13561162;0,54040176;;0,017113065;-0,06897678;-0,0062223333;-0,012202443;0,014102066;0,06779389;0,10397692;-0,4164479;0,019925186;1,5167855;0,22290921;0,0
213;7,0674;-0,0069830893;-0,017788203;0,018711664;;;-0,051271107;0,6237576;0,13570172;0,5399072;0,008838726;0,017496305;-0,06925216;-0,0018548752;-0,0022303737;0,017778812;0,055230238;0,10280439;-0,41762045;0,013051728;1,4962883;0,22031093;0,0
214;7,0974;-0,0115257;-0,030878823;0,013349205;0,06086461;-0,0028952758;-0,04462359;0,6238256;0,13580222;0,5394501;0,008844178;0,017365925;-0,06950956;0,0010297351;0,0052636703;0,017715469;0,038741946;0,097013645;-0,4111563;0,008351077;1,4582335;0,2118453;0,0
215;7,1274;-0,013851462;-0,032758705;0,0041770013;0,07185839;-0,007902985;-0,04263985;0,6238597;0,13591307;0,5389954;0,008336012;0,017269747;-0,069268316;0,0011206748;0,009365519;0,019086014;0,036763012;0,09075003;-0,41006696;0,008289976;1,4323795;0,20079273;0,0
216;7,1674;-0,0051865233;-0,08292888;-0,045336653;0,19794379;0,02830698;-0,042987395;0,6239017;0,13603549;0,5384271;0,0067167263;;-0,06824703;;;0,014698178;0,03397989;0,08556864;-0,41524836;0,008249859;1,4314969;0,20024112;0,0
217;7,2074;0,0065725446;-0,098178305;-0,071946;0,2410565;0,05441792;-0,04527308;0,6239317;0,13615257;0,5378389;0,004177629;0,015633928;-0,067253195;-0,0013117761;-0,0016306036;0,011679515;0,052197278;0,079528995;-0,4090331;0,0083737;1,4015417;0,19683772;0,0
218;7,2374;0,02388811;-0,10992931;-0,035048254;0,2576734;0,06947936;-0,048335668;0,6239516;0,1362389;0,53739595;0,0031711103;0,014747229;-0,06622567;-0,002232729;-0,008749459;0,007781958;0,0651259;0,08965017;-0,37930408;0,008630878;1,3418401;0,19016151;0,0
219;7,2673;0,026717622;-0,099725105;-0,0682621;0,2505099;0,080812946;-0,046449136;0,6239738;0,13633686;0,53698933;0,0033208227;0,014170784;-0,06439526;-0,0029253194;-0,013907318;0,004705617;0,0695936;0,095724836;-0,3756804;0,00882355;1,2807194;0,19281074;0,0
220;7,2973;0,011548264;-0,06845857;;0,17744063;0,045030907;-0,039989755;0,6240132;0,13644332;0,5365525;0,0037879068;0,014222642;-0,06260125;-0,0030836898;-0,016696626;0,0032762017;0,06042367;0,09661293;-0,3502825;0,009153772;1,2798144;0,20756371;0,0
221;7,3273;-0,0121186115;-0,038617224;-0,028720533;0,10431396;0,0063819243;-0,029358417;0,6240659;0,1365513;0,5361143;0,0042293896;0,014693234;-0,061020743;-0,0023381507;-0,014335728;0,0049923253;0,059045814;0,09552226;-0,33176532;0,0092733735;1,2497659;0,19899581;0,0
222;7,3674;0,009702462;-0,081509694;-0,04106903;0,20241392;;-0,024537843;0,6241214;0,13669951;0,5355814;0,004941511;0,01513493;-0,058347903;-0,00054040534;-0,010568757;0,0075215814;0,039986957;0,11786522;-0,26040277;-0,0038690595;0,93612254;0,20211089;0,0
223;7,3974;0,009148219;-0,079468;-0,059975743;0,19813564;0,04148812;-0,02143076;0,62417185;0,13679509;0,53519136;0,0043506487;0,015897706;-0,054091197;-0,003425114;-0,012330698;0,006916376;0,018127644;0,11655113;-0,14897175;-0,014928706;0,66013056;0,20322701;0,0
224;7,4273;0,010930154;-0,0820381;-0,08135669;0,22143695;0,05866413;-0,024860758;0,624177;0,13690253;0,53492147;0,0026095812;0,016811552;-0,046184633;-0,010220704;-0,015589967;0,0060405205;0,016591188;0,102452226;-0,07973732;-0,014959811;0,37349853;0,17726828;0,0
225;7,4573;0,023283236;-0,11104927;-0,07068005;0,27949953;0,082236364;-0,019276723;0,6241784;0,1370095;0,53471935;;0,016827783;-0,036557473;-0,016550783;-0,020561837;0,0027082977;0,028088719;0,09055029;0,097086236;-0,026276628;0,010149497;0,1493173;0,0
226;7,4874;0,011586104;-0,068247065;-0,060731303;0,18294737;0,06445744;-0,00037856193;0,62416357;0,13712946;0,53465235;;0,016316885;;;-0,029524446;-0,00022348645;0,036073122;0,09555342;0,14130506;-0,04420771;0,0078225;0,1325443;0,0
227;7,5174;-0,015391628;-0,02354432;0,0009778485;0,06721461;-0,006755502;0,024748871;0,62419677;0,13722995;0,5346514;0,0005250516;0,016376887;-0,009438405;-0,033016447;-0,03161793;0,0008076113;0,05634398;0,07604176;0,19287182;-0,051209196;-0,39130816;0,08222978;0,0
228;7,5574;-0,024536509;-0,0010346159;0,010504921;0,008393797;-0,018628385;0,0625484;0,6242239;0,13738745;0,53481483;0,0029680852;0,015469198;0,004993042;-0,043617085;-0,031158425;0,0010582577;0,040849112;0,09536501;0,31268528;-0,069360785;-0,5863947;0,026681408;0,0
229;7,5874;-0,0285174;0,0011218658;0,030602226;0,0056916275;-0,036381785;0,09712785;0,62427115;0,13748811;0,5349613;;;0,016947646;-0,0523069;-0,03294981;0,0045387056;0,02779845;0,09169667;0,33107576;-0,0828959;-0,7697881;0,009078511;0,0
230;7,6175;-0,020383993;0,026576992;0,0057888934;-0,035193767;-0,013208495;0,1376481;0,62427115;0,13760288;0,53527397;0,0053040357;0,01649653;0,027703999;-0,061858952;-0,0339689;0,006429263;0,01069508;0,081369735;0,35751352;-0,08753252;-0,8146044;-0,008719261;0,0
231;7,6574;-0,010653983;0,012841469;0,035772;-0,008443514;-0,005966165;0,12650204;0,62426364;0,13776836;0,5357161;0,0047593922;0,016423242;0,03906848;;-0,03463634;0,007502364;-0,015959524;0,08592022;0,3767699;-0,10092493;-0,9213289;-0,009041364;0,0
232;7,6974;-0,018284643;0,016163168;0,0062509216;-0,017162852;-0,012885158;0,13106953;0,62425447;0,13791786;0,5361504;0,003528527;0,016187295;0,047494188;-0,08421415;-0,035180178;0,006930877;-0,034309525;0,086812235;0,39726976;-0,10524189;-0,95094234;-0,007124919;0,0
233;7,7374;-0,019360278;0,01881088;0,010811641;-0,019184472;-0,017743122;0,12824352;0,6242204;0,13806054;0,5366899;0,0011859715;0,016436612;0,05412564;-0,096075244;-0,035382837;0,0075748;-0,036512583;0,08370412;0,4015146;-0,10497435;-0,9777364;-0,0034463867;0,0
234;7,7674;-0,012656403;0,023018006;-0,016017387;-0,0370772;0,0010058718;0,12871964;0,62421405;0,13817461;0,5370669;-0,00022973359;0,016224155;0,05814425;-0,1029995;-0,035692137;0,0066022677;-0,03225012;0,07865202;0,40381542;-0,10484575;-0,9749071;-0,0016780609;0,0
235;7,8074;;0,123549476;-0,13468996;-0,3091657;0,10652105;0,14076844;0,6242074;0,13833377;0,5375275;-0,0030283367;0,01577873;0,060513508;-0,10722919;-0,024383307;0,0019621472;-0,008253866;0,07733752;0,40985385;-0,10451398;-0,9676083;0,0028837235;0,0
236;7,8374;-0,0048472784;0,12859854;-0,17714132;-0,33218145;;0,14176115;0,6241603;0,13842459;0,537923;-0,005472107;0,015424703;0,060404833;-0,10704881;0,00029591256;-0,004782094;-0,0034837644;0,069664955;0,41688716;-0,10423419;-0,9859627;0,006730836;0,0
237;7,8874;0,028472414;0,18346938;-0,20430236;-0,48493683;0,16310215;0,14130184;0,6241356;0,13860045;0,53846204;-0,0070264116;0,015180443;0,05986223;-0,1061364;0,023247456;-0,0086659305;-0,0048903534;0,05633741;0,4084616;-0,10407545;-0,98247033;0,008913561;0,0
238;7,9174;0,011136532;0,119658366;-0,15259878;-0,34582216;0,10741907;0,13724202;0,62407863;0,13869058;0,53885674;-0,008003952;0,014140396;0,05887745;-0,10468867;0,040308084;-0,013278066;-0,02914344;0,041729324;0,3914025;-0,088479936;-0,94165665;0,008891046;0,0
239;7,9473;0,0033684964;0,062164225;-0,055514794;-0,16794346;0,04420939;0,13188316;0,6240206;0,1387416;0,5393008;-0,008420476;0,013022274;0,0590767;-0,101355456;0,04084129;-0,011675936;-0,03801191;0,021691635;0,38361973;-0,08633126;-0,91889566;0,0077980645;0,0
240;7,9773;-0,016478704;-0,005126967;;;-0,00865215;0,123338684;0,623952;0,13880345;0,5397778;-0,007818879;0,0112303;0,061049122;-0,09927617;0,022176526;-0,0073816446;-0,053780228;0,003459643;0,36783874;-0,07543114;-0,8915112;0,0044885008;0,0
241;8,0074;-0,03351716;0,008965956;0,0033025786;-0,011403176;-0,04143263;0,12565729;0,6239378;0,1388446;0,5401976;-0,007494187;0,0093276445;0,06217221;-0,09533678;0,004778973;-0,0018744647;-0,053193342;0,0010935799;0,36547267;-0,0755542;-0,8942185;0,0027964523;0,0
242;8,0373;-0,026407367;0,0058283857;0,0022545308;-0,002503738;;0,12616007;0,62391734;0,13884367;0,54057825;-0,0076024863;;0,062429443;-0,09102161;-0,006309677;0,0017212435;-0,048176628;-0,0034882717;0,35353786;-0,0714297;-0,89334875;-0,0017661835;0,0
243;8,0774;-0,014360787;-0,0004052211;-0,0030234475;0,007460883;-0,009837247;0,124594316;0,62385744;0,13884407;0,54113275;-0,007481005;0,005756922;0,062281184;-0,08595247;-0,017159035;;-0,030557392;-0,0048664445;0,35461068;-0,06504556;-0,93263626;-0,0058960184;0,0
244;8,1074;-0,033465147;0,008354859;0,0108870575;-0,008343173;-0,038411383;0,12428015;0,62381166;0,13884014;0,54154104;-0,0068566496;0,0046034674;;-0,0807864;-0,022332223;0,0058746794;-0,032202348;-0,0038755822;0,35315058;-0,06517839;-0,9355585;-0,0077224434;0,0
245;8,1475;-0,026022092;-0,0028058882;0,016147334;0,011621042;-0,027621342;0,12431394;0,6237468;0,13882892;0,5421635;-0,0059642936;0,003536207;0,061655067;-0,075077176;-0,027669411;0,0068251784;-0,027032223;0,000372187;0,35494736;-0,054142743;-0,9623822;-0,00916862;0,0
246;8,1774;-0,024947364;-0,013022771;0,028278485;0,027700309;-0,02941609;0,12137758;0,623714;0,13883007;0,54258406;-0,00535576;0,0031690008;;-0,07147664;-0,030217888;;-0,045533314;0,0063466937;0,35111794;-0,047398347;-0,9937441;-0,008344935;0,0
247;8,2173;-0,038472474;0,0024888576;0,010175483;0,0024394558;-0,04745017;0,121696815;0,62367177;0,13883744;0,5431323;-0,004913289;0,0030832922;0,06160417;-0,05956774;-0,034397073;0,008395083;-0,06476217;0,011769303;0,3467366;-0,04718838;-0,9646149;-0,0054578697;0,0
248;8,2473;-0,009447945;0,008640882;0,024940496;-0,005352721;-0,0044743237;0,1184187;0,62362146;0,13886926;0,543524;-0,0059014997;0,0034820004;0,061245937;-0,053907935;-0,035647485;0,00938625;-0,071666665;0,0132920435;0,3409064;-0,04038863;-0,95390934;-0,00387308;0,0
249;8,2773;-0,035137;;-0,0020606448;-0,016583381;-0,04130392;0,118793495;0,6235717;0,13892098;0,5439197;-0,0068444703;0,0036674328;0,06074047;-0,0478914;-0,036635432;0,009151052;-0,07825761;0,014670401;0,33738282;-0,040061478;-0,94671196;0,0006252754;0,0
250;8,3174;-0,03280873;0,025781464;-0,0023565507;;-0,03910985;0,120268755;0,6234857;0,13895117;0,54447216;;0,004455292;0,059712224;-0,041121762;-0,035949457;0,0120122535;-0,06391186;0,012312886;0,32277042;-0,035289347;-0,89891464;0,0049675675;0,0
251;8,3574;-0,03815345;-0,0043116477;-0,010295581;0,016592726;-0,04916887;0,1231439;0,62337893;0,13899636;0,5450256;-0,0091625145;0,0043639606;0,059117552;-0,036773916;-0,037134178;0,0105112335;-0,03833347;0,0071290904;0,32003757;-0,035063203;-0,8939395;0,008077036;0,0
252;8,3974;-0,029394802;0,005898391;0,0047351513;-0,0024657685;-0,032003094;0,12020069;0,62335896;0,1389975;0,5454745;-0,008241165;0,004404555;0,05790092;-0,030463513;-0,038843367;0,01221909;-0,019751318;0,0010886781;0,31399718;-0,028297693;-0,87581724;0,009191041;0,0
253;8,4274;-0,009669302;0,026531184;;-0,036690343;;0,12102554;0,62331426;0,13907567;0,5458589;-0,0069293315;0,004014677;0,0570095;-0,025858767;-0,038694985;0,012235669;-0,016593562;-0,0019654096;0,3109431;-0,028328873;-0,87650317;0,008762306;0,0
254;8,4573;-0,02112154;0,01055213;-0,0012870731;-0,0069919266;-0,018891988;0,121363916;0,62329805;0,13905047;0,546238;-0,0056410274;0,0034218011;0,05620353;-0,021604354;-0,038620226;0,011665337;-0,028106002;-0,0047669336;0,30814156;-0,02850502;-0,8803784;0,006340296;0,0
255;8,4874;-0,020554636;-0,006846773;0,034048006;0,01788913;-0,021741297;0,11942468;0,62328905;0,13905913;0,5465943;-0,0048211142;0,002561964;0,0554323;-0,018669687;-0,038279336;0,009771239;-0,031236133;-0,0048655337;0,30559197;-0,028611438;-0,8582098;0,004877039;0,0
256;8,5173;-0,009287073;0,0049737827;0,005453338;0,004258908;-0,001833577;0,12204852;0,62325144;0,13906066;0,5469624;-0,0043614306;0,0020443725;0,054919906;-0,016590377;-0,03899631;;-0,048173707;-0,0025124298;0,30794507;-0,028927548;-0,8651642;0,0005305256;0,0
257;8,5473;-0,021090863;0,019669253;-0,005556804;-0,025955187;-0,019651132;0,1232618;0,62322825;0,1390538;0,54732144;-0,0048350547;0,0021400743;0,054560028;-0,015407172;-0,039719854;0,010707974;-0,05726478;0,00037024418;0,31327873;-0,03581205;-0,8613945;-0,0022196332;0,0
258;8,5773;;-0,013424011;0,028551653;0,029106537;;;0,62320423;0,13908018;0,547641;-0,005587889;0,0021106582;0,054221246;-0,016184745;-0,03832658;0,010426411;-0,05230262;0,00634574;0,31925425;-0,03610458;-0,86783016;-0,006241897;0,0
259;8,6074;-0,016228708;;0,0005255573;0,008979988;-0,01221105;0,12041489;0,62317854;0,13907571;0,5479899;-0,0061111897;0,0021094838;0,05457815;;-0,039245527;0,008899818;-0,050067127;0,008710557;0,326521;-0,03619338;-0,8697837;-0,007462861;0,0
260;8,6374;-0,009824875;;0,0012548575;0,0005526013;-0,003531121;;0,6231305;0,13910724;0,5483768;-0,0062840357;0,0024301328;0,055087835;-0,019076431;-0,03939953;0,008832473;-0,026606705;0,013295133;0,3311056;-0,029629748;-0,8561028;-0,009124714;0,0
261;8,6773;-0,022250453;0,008041324;0,026591133;-0,0025412429;-0,029200532;0,11926804;0,6231015;0,13914263;0,54885775;-0,0057837456;0,0029037748;0,055734836;-0,017285004;-0,038744867;0,007862669;-0,006369561;0,014670024;0,3275785;-0,02958625;-0,8551459;-0,008526618;0,0
262;8,7174;-0,020198224;-0,019180436;0,030692931;0,036562152;-0,025418375;0,121742524;0,62305963;0,13915266;0,5494108;;0,003343697;0,056406643;-0,015718788;-0,04011457;0,00790549;-0,006571782;0,012311363;0,3325728;-0,036073767;-0,8426425;-0,0058182105;0,0
263;8,7475;-0,032522373;-0,0009336906;0,0025286917;0,007699012;-0,042380497;0,12236818;0,623052;0,13916898;0,5497979;-0,0027182598;0,0035837628;0,05703146;-0,017118601;;0,008270093;-0,018435614;0,007122871;0,33228627;-0,029087653;-0,84417677;-0,0016709248;0,0
264;8,7974;0,005462065;0,007934059;0,015242743;-0,0049683712;0,02248563;0,11995193;0,6230269;0,13921939;0,5504306;-0,0024513805;0,003542391;0,057449237;-0,016089654;-0,04141707;0,008829005;-0,047338367;0,0010824652;0,33114782;-0,03544026;-0,8532151;0,0028925266;0,0
265;8,8374;-0,023828246;0,007852261;0,0037282358;-0,00028302096;-0,024648163;0,12169029;0,6229697;0,13922949;0,5509744;-0,0036923513;0,0031717154;0,057513222;-0,017052464;;0,009130951;-0,05861197;-0,013297147;0,32657212;-0,03516077;-0,8470663;0,0067355204;0,0
266;8,8674;-0,04091379;0,0037414166;0,0061449567;0,0017858333;-0,052858565;0,12516381;0,6229504;0,13923135;0,55132717;-0,0049427464;0,002283959;0,057197295;-0,017793465;-0,03987993;0,008108994;-0,05692861;-0,01457098;0,3252983;-0,03504786;-0,8445823;0,008288024;0,0
267;8,8974;-0,015584031;0,010153239;0,012335716;-0,0078022345;-0,014456893;0,11963681;0,62291056;0,13922366;0,55170417;-0,005812674;0,0016795762;0,056946285;-0,018422564;-0,03943387;0,009390885;-0,039805576;-0,013675932;0,33844826;-0,028298724;-0,8513301;0,009176855;0,0
268;8,9274;-0,022283746;0,0030068723;0,0056228423;0,007378956;-0,022526119;0,12014936;0,622867;0,13925073;0,5520947;-0,006057911;0,0010391978;0,057182983;-0,016923612;-0,0392484;0,009089545;-0,031301267;-0,012315161;0,34226;-0,035004053;-0,86812836;0,008890349;0,0
269;8,9574;-0,026352704;0,0020203423;0,0036521975;0,0047890604;-0,03144826;;0,62284553;0,13919252;0,5524999;-0,0057176747;0,00048402554;0,057638053;-0,016721293;-0,038891025;0,0080073895;-0,008037679;-0,007125399;0,3572537;-0,039622184;-0,8635181;0,0066655595;0,0
270;8,9874;-0,023501545;0,004995365;0,021757988;0,0007388386;-0,027871639;0,12089361;0,62282467;0,13921422;0,5528993;-0,0045594317;0,00034034674;0,058602758;-0,018784018;-0,039017353;0,00782827;-0,003407972;-0,005907072;0,36337397;-0,039780688;-0,86700517;0,004486151;0,0
271;9,0174;-0,021551047;0,009769792;-0,008080755;-0,0068903747;-0,026736476;0,12146745;0,62282;0,13922624;0,5533125;-0,003259842;0,0006018535;0,059638303;-0,021014648;-0,038498502;0,00907945;-0,011864726;0,0019680788;0,37124914;-0,04010216;-0,8413979;;0,0
272;9,0474;-0,020699518;0,008142643;-0,00011544302;-0,006455262;-0,0189882;0,1255305;0,62279785;0,13922997;0,55376315;-0,0027209956;0,0010369305;0,0609372;-0,022867342;-0,039445754;;-0,017196907;0,003490575;0,3776736;-0,035779312;-0,86067426;-0,0017694616;0,0
273;9,0774;-0,032184154;-0,0017266553;-0,0031183206;0,012102512;-0,038686104;0,12416223;0,6227909;0,13924825;0,5541522;-0,002510307;0,001484677;0,062059805;-0,022890797;-0,039238073;0,009684955;-0,038074035;0,004866338;0,39375523;-0,040535804;-0,88361776;-0,0058967383;0,0
274;9,1074;-0,02743579;-0,008009171;0,002584824;0,024065135;-0,032729924;0,12472969;0,62277466;0,13926888;0,5545669;-0,0030021418;0,0018353142;0,06363977;-0,02378301;-0,039932843;0,0095555885;-0,042973187;0,0038728833;0,39521274;-0,03398427;-0,87020296;-0,0077249054;0,0
275;9,1474;-0,013592167;0,0054851687;0,011240893;0,00040109872;-0,011380725;0,12509626;0,6227482;0,13929676;0,5551271;;0,0020603142;0,06529167;-0,023166837;;0,008457875;-0,039956577;-0,00037661154;0,39096326;-0,034089286;-0,84800357;-0,009168881;0,0
276;9,1773;-0,029285386;-0,0056856675;0,0051375204;0,020507354;-0,03363268;0,12297247;0,62272704;0,13929394;0,5555554;-0,004559673;0,0022352429;0,06600283;-0,021874946;-0,039867435;0,009339933;-0,024717545;-0,006349969;0,3972448;-0,03402929;-0,8221738;-0,008343894;0,0
277;9,2073;-0,02250483;0,011676236;0,028602805;-0,014777326;-0,02734231;0,12147905;0,62271416;0,13930565;0,5559697;-0,004321866;0,002061558;0,066883504;-0,02108443;-0,04080865;0,00977911;-0,016396526;-0,008715178;0,40223253;-0,033961106;-0,8206737;-0,00740636;0,0
278;9,2474;-0,017707342;0,0046572397;0,01568258;-0,002922839;-0,018662695;;0,6226763;0,13929696;0,5565896;-0,003551042;0,0015470833;;-0,019911142;-0,039330956;0,009260822;0,007966108;-0,025552288;0,39765033;-0,03370363;-0,81500924;-0,0038660495;0,0
279;9,2873;-0,015476721;-0,00192308;0,0024773364;;-0,014429693;0,12345502;0,62265253;0,13930285;0,5572506;-0,0020316285;;0,06828256;-0,01941572;-0,039488666;0,008838527;0,017797202;-0,02447373;0,3962779;-0,033376608;-0,8078148;0,0006304634;0,0
280;9,3175;-0,028238872;-0,0022160043;0,021210851;0,008104344;-0,036055554;0,122242026;0,6226465;0,13928126;0,5575653;-0,0005204942;-0,00041370082;0,06847347;-0,018791465;-0,039483707;0,008151415;0,0050855754;-0,034371097;0,40108642;-0,028604811;-0,8090444;0,004968159;0,0
281;9,3574;-0,026020497;-0,0061635207;-0,00599131;0,020575648;-0,02681695;0,12550084;0,62266195;0,13928372;0,55835164;0,00070096046;-0,0015442884;0,06901222;;-0,0406587;0,008128509;-0,012340091;-0,031633064;0,3989225;-0,039519377;-0,779557;0,008079177;0,0
282;9,3975;-0,02219943;0,009255834;;;-0,025499597;0,12221645;0,6226865;0,13927563;0,55892575;;-0,0023725925;0,069293134;-0,018071992;-0,04082042;0,008379018;-0,030906843;-0,025595266;0,40986225;-0,039438512;-0,81045777;0,009191026;0,0
283;9,4374;-0,025866449;-0,0015977491;-0,0028880078;0,00871148;-0,031024678;0,12469692;0,6226478;0,13928612;0,5595651;-0,00059259287;-0,0026387463;0,06964326;-0,020967709;-0,04047145;0,00832528;-0,024814483;-0,028369533;0,41198996;-0,039523013;-0,8123168;0,008029153;0,0
284;9,4673;-0,018983107;0,008686999;0,009117156;-0,012938849;-0,018098736;;0,6226491;0,13927662;0,56002957;-0,0015368928;-0,0025653278;0,07023656;-0,022486517;-0,04106231;0,0091908565;-0,011101314;-0,02709535;0,40836218;-0,032961458;-0,7986815;0,006338776;0,0
285;9,4974;0,0053318767;0,0019784158;-0,003033236;0,0051906034;0,023063378;0,12378688;0,62263095;0,13929258;0,5605126;-0,0013472446;;0,07047317;-0,0215503;-0,04037551;0,009106755;-0,003088121;-0,026996948;0,41336253;-0,033067625;-0,80101717;0,004878988;0,0
286;9,5274;-0,00053671456;0,006759949;0,0014058652;;0,012473634;;0,6226096;0,13929357;0,56100893;-0,0010677963;-0,0030873935;0,07068566;-0,02007398;-0,039768416;0,0069401395;0,015510798;-0,03180536;0,41590706;-0,033384215;-0,83249193;0,00052587746;0,0
287;9,5574;;;0,003264573;0,009170377;-0,029984934;0,12373198;0,62259436;0,13928324;0,5615228;-0,00023728091;-0,003364749;0,071142405;-0,01918642;-0,04011581;0,0063004885;0,03594728;-0,049248364;0,40336603;-0,04039493;-0,7988192;-0,003959692;0,0
288;9,5874;-0,0028070768;0,0026337318;-0,008616194;0,0036195214;0,009429927;;0,622587;0,13930139;0,5620124;0,0012611157;-0,0040953886;0,07121232;-0,020581145;-0,04092629;0,006484815;0,03268453;-0,057822138;0,3996942;-0,040561143;-0,80247587;-0,02156376;0,0
