step;ros_timestamp;ft_wrench_fx;ft_wrench_fy;ft_wrench_fz;ft_wrench_tx;ft_wrench_ty;ft_wrench_tz;current_absolute_pose_x;current_absolute_pose_y;current_absolute_pose_z;current_twist_vx;current_twist_vy;current_twist_vz;current_twist_wx;current_twist_wy;current_twist_wz;action_f_x;action_f_y;action_f_z;action_t_x;action_t_y;action_t_z;reward
182;6,2473;-0,11976584;0,052411485;-0,32835427;-0,12123305;-0,46281943;-0,012229663;0,6234757;0,13624723;0,5666473;0,0040993225;-0,047561143;0,00086821517;-0,0034938883;-0,0015039919;-0,0040655485;0,07957755;-0,27941725;0,023687318;-0,0070917374;-0,2703973;-0,7000441;0,0
183;6,2772;-0,16767888;0,09165897;-0,4941194;-0,22665524;-0,6378793;-0,0214616;0,62342757;0,13602181;0,5666157;0,00026978223;-0,043220818;-0,00068659964;-0,007002596;0,010416187;0,023734994;0,06178172;-0,28393206;0,016721541;-0,0072967135;-0,3320963;-0,72839355;0,0
184;6,3072;-0,210192;0,097437814;-0,58840865;-0,24353689;-0,78418314;-0,017617702;0,62331456;0,13584775;0,56662357;-0,0052648876;;-0,002709114;-0,009658146;0,022851435;0,053282354;0,06747078;-0,2793406;0,009058091;-0,0073487945;-0,37409177;-0,72910964;0,0
185;6,3371;-0,18118043;0,05388809;-0,56312275;-0,117399044;-0,7237053;-0,0174157;0,62318;0,13564956;0,5665993;-0,010031441;-0,035169724;-0,004215473;-0,012263957;0,028234413;0,08042642;0,079908215;-0,29016334;-0,00176465;-0,007302337;-0,4220893;-0,72847086;0,0
186;6,3671;-0,1555598;0,03463736;-0,46814904;-0,08057208;-0,6281953;-0,015549883;0,62304956;0,13542138;0,5666043;-0,012481521;-0,033826206;-0,004918117;-0,014577188;0,02379752;0,09249577;0,089661434;-0,29745322;-0,018858459;-0,0072392304;-0,44521078;-0,74292177;0,0
187;6,3971;-0,1014035;-0,023863677;-0,34336197;0,0736539;-0,47967368;-0,0113379145;0,6229841;0,13512102;0,56658334;-0,0121882595;-0,03408195;-0,0054691327;-0,016373502;0,015858369;0,09499501;0,11453191;-0,29733607;-0,04080013;-0,0069906823;-0,3825532;-0,7395042;0,0
188;6,4271;;-0,024417732;-0,2568964;0,08589405;-0,28244942;-0,00704173;0,6229271;0,13485089;0,5666161;-0,009420188;-0,03580588;-0,00579351;;0,0024158538;;0,12632091;-0,2987881;-0,049605098;-0,006800346;-0,35385597;-0,7470995;0,0
189;6,4571;-0,0012144234;-0,019238118;-0,16778493;0,08259501;-0,13408017;-0,0025403786;0,6229559;0,13450062;0,5665442;-0,005257349;-0,039164767;-0,0060870997;-0,017967653;-0,010129565;0,062377565;0,14964892;-0,29330137;-0,061275225;-0,0064686676;-0,3138793;-0,79870725;0,0
190;6,4871;0,033109773;;-0,1208532;0,05375954;-0,04764698;;0,623008;0,1341516;0,56649584;-0,00030958172;-0,04223019;-0,0066418066;-0,017056076;-0,01904445;0,038099;0,14053889;-0,28959712;-0,06492391;-0,006346905;-0,28669074;-0,81235164;0,0
191;6,5172;-0,006372609;;-0,13606337;0,020631634;-0,13338141;0,0032325627;0,62306774;0,13382727;0,56642437;0,003633257;-0,0444515;-0,007669433;-0,01576154;-0,02235739;0,019072596;0,10865659;-0,27477267;-0,05745241;0,005030164;-0,24881352;-0,82952803;0,0
192;6,5571;-0,061243616;;-0,25876996;0,06605025;-0,27532303;0,027636727;0,6231461;0,13343534;0,5662949;0,0055955998;-0,04500618;-0,00925236;-0,01001042;-0,01963349;0,008438162;0,08582752;-0,26626307;-0,053844754;0,016265173;-0,19772175;-0,8078081;0,0
193;6,5972;-0,14349915;-0,017762441;-0,46533003;0,113449655;-0,5400032;0,028609736;0,62312645;0,13315754;0,5661637;0,0014376654;-0,042115536;-0,009720952;0,00045912655;-0,023172138;0,019267555;0,08224367;-0,25903323;-0,05396787;0,011737652;-0,08490891;-0,80878705;0,0
194;6,6372;-0,18392321;-0,021393623;-0,63461095;0,12664138;-0,68963015;0,026196428;0,623028;0,13292848;0,56604314;-0,005542445;-0,036599353;-0,0102925;0,005095403;-0,025115628;0,052777767;0,09322237;-0,25490767;-0,05719526;0,0115188;-0,06521385;-0,80669004;0,0
195;6,6771;-0,2046642;-0,01219116;-0,6630673;0,11447371;-0,74031883;0,022517692;0,6228582;0,13273035;0,5659364;-0,012482499;-0,0318704;-0,010895501;0,0064758277;-0,025972025;;0,10723558;-0,2520719;-0,056810457;0,017891109;-0,023062276;-0,78545153;0,0
196;6,7172;-0,1183781;0,016582832;-0,53571594;0,0232795;-0,5210804;0,018967953;0,6227067;0,1324363;0,5658537;-0,015266623;-0,029078765;-0,011963528;0,010435445;-0,020343253;0,09464951;0,12410916;-0,25709584;-0,06673637;0,017562281;-0,030296475;-0,76954806;0,0
197;6,7572;;-0,008994259;-0,3505941;0,07129827;-0,37375915;-0,0047928737;0,6226211;0,13209254;0,5657487;;-0,029588567;-0,012634309;;-0,015841834;;0,11672389;-0,25824586;-0,058082458;0,006158077;-0,03609093;-0,76806337;0,0
198;6,7972;0,008522274;-0,023188505;-0,13609165;0,09754686;-0,085090004;;0,6226009;0,13167934;0,56567776;-0,007352089;-0,033374745;-0,011805035;0,01000564;-0,016826041;0,057312403;0,08880421;-0,28263232;-0,07511597;0,0060247243;-0,03902469;-0,75457835;0,0
199;6,8372;0,042733986;-0,0074988143;-0,048804;0,04122311;0,011774032;-0,048753295;0,622688;0,13122201;0,5655397;-0,0011890292;-0,03835095;-0,011198552;0,0050250785;-0,018535467;0,02321606;0,067737654;-0,28920993;-0,076791614;0,017195487;-0,038365956;-0,7541666;0,0
200;6,8671;0,038275145;0,013861972;-0,05107232;-0,0021345522;0,022519555;;0,62272954;0,13091625;0,56541574;0,0015287221;;-0,011576909;0,005138946;-0,016116753;0,00023884696;0,049054228;-0,273694;-0,075981595;0,017290281;-0,036280483;-0,75796944;0,0
201;6,8971;0,02640533;-0,02039348;-0,11977384;0,08112356;-0,031460993;-0,06855979;0,6227938;0,13061859;0,5652536;;-0,044287197;;0,005514847;-0,016098414;;0,030786728;-0,26722318;-0,07196174;0,010865118;-0,030575242;-0,739085;0,0
202;6,9271;-0,009985985;-0,043453403;-0,22660966;0,13536327;-0,13568884;-0,07556902;0,6227996;0,130364;0,5651116;0,0006195476;-0,044924006;-0,011621821;0,0028479106;-0,01759712;-0,021358225;0,03637301;-0,26496872;-0,0795112;0,017676583;-0,027781853;-0,7271267;0,0
203;6,9671;-0,085310884;-0,034712758;-0,38839775;0,12009571;-0,35651332;-0,085594326;0,6227256;0,13005793;0,564991;-0,0038247376;-0,04302974;-0,011764553;-0,00020254204;-0,022242652;-0,011338265;0,05722435;-0,24175522;-0,07345457;0,024693478;-0,020468978;-0,7327686;0,0
204;6,9972;-0,10786321;-0,03807682;-0,4397003;0,13320044;-0,426485;-0,08615627;0,6226496;0,1298452;0,5648929;-0,007511453;-0,039986417;;2,2343891e-05;-0,022649705;0,0035152147;0,069754906;-0,23452394;-0,06867427;0,024980491;-0,0141546875;-0,7390346;0,0
205;7,0271;-0,10179345;-0,013795918;-0,39844605;0,06964306;;-0,08250763;0,6225511;0,129649;0,56482744;-0,009721992;-0,036761362;-0,0121431425;0,00075715285;-0,022678439;0,01892989;0,06898671;-0,22817199;-0,06722427;0,022872033;-0,011521153;-0,71185756;0,0
206;7,0672;-0,08499408;-0,01611145;-0,27155977;0,05349423;-0,34806517;-0,0900924;0,6224709;0,12932678;0,5647344;-0,009972894;-0,0340786;-0,012649333;0,0018858648;-0,015265594;0,028182335;0,054535132;-0,22385724;-0,06781148;0,02517818;0,014704237;-0,6903605;0,0
207;7,1071;-0,0075339526;-0,008625077;-0,16174355;0,030732512;-0,15619127;-0,089994274;0,6224118;0,12896366;0,5646451;-0,00820213;-0,033542737;-0,012314943;0,0029677288;-0,012913018;0,024009734;0,033713415;-0,23033056;-0,08408873;0,025090633;0,04545796;-0,69156426;0,0
208;7,1471;0,014634523;-0,011896966;-0,034400564;0,032179307;-0,04681564;-0,08986602;0,62238866;0,12857035;0,5645719;-0,0049835136;-0,035180185;-0,012710088;0,0054159435;-0,007975809;0,0069690994;0,021631086;-0,2386939;-0,107157946;0,011490651;0,06488584;-0,6692094;0,0
209;7,1771;0,04539784;;0,014876427;0,009906515;;;0,62238383;0,12828761;0,56448615;-0,002879526;-0,037440225;-0,013889444;0,0036317105;-0,0049465992;-0,010257793;0,027035732;-0,22954616;-0,13967688;0,011172697;0,11508038;-0,64294404;0,0
210;7,2071;0,04462197;-0,0027263083;0,0077766115;0,010183842;0,041917432;-0,083010614;0,6224064;0,12798133;0,5643324;-0,0007974931;-0,03927554;-0,01586909;0,0008547452;-0,0030586582;-0,025306614;0,033619836;-0,22871138;-0,15844995;0,017723499;0,12030912;-0,61925125;0,0
211;7,2371;0,03852331;-0,01628806;-0,006754853;0,042950563;0,018954664;-0,084340684;0,6224355;0,12769847;0,5641558;0,0005600867;-0,04023695;-0,018738993;0,0011551982;0,00021139001;-0,035697404;0,05443723;-0,23038638;-0,18218376;0,010733207;0,20345081;-0,6132436;0,0
212;7,2571;0,04115388;-0,024235971;-0,056955475;0,06510995;0,017341;-0,07994692;0,6224626;0,12752041;0,5640321;0,0018353928;-0,040726736;-0,020900538;-0,00050224253;0,0010379428;-0,04007352;0,06479513;-0,22222196;-0,20588209;0,010594276;0,24941394;-0,61515385;0,0
213;7,2871;-0,003022762;-0,052635055;-0,09245241;0,124504015;-0,09487362;-0,0849634;0,62249655;0,12728007;0,5638238;0,0028671806;-0,040490843;-0,024415387;-0,0027441045;0,0010958822;-0,042472165;0,068942904;-0,20626095;-0,20952892;0,0060721613;0,2888163;-0,62627083;0,0
214;7,3273;-0,066718504;-0,06448989;-0,21521755;0,1864711;-0,2799022;-0,08646;0,622521;0,12698457;0,56352454;0,0021309247;-0,037754852;-0,027296387;;-0,0041036946;-0,028482717;0,06663457;-0,16937281;-0,21675843;0,006018774;0,40202087;-0,6167925;0,0
215;7,3671;-0,06173846;-0,102142714;-0,3166926;0,2872246;;-0,08384061;0,6224892;0,12673908;0,563272;-0,00080221414;-0,033025302;-0,029194616;-0,0146933505;-0,011815528;-0,009677226;0,06715764;-0,14126042;-0,24011663;0,0061301375;0,47800028;-0,5999426;0,0
216;7,3971;-0,06446632;-0,12667857;-0,334104;0,36534217;-0,2915247;-0,08446482;0,6224213;0,12662168;0,56305957;-0,0034489932;-0,028833443;-0,030713478;-0,018532835;-0,018878458;;0,07172447;-0,13403255;-0,2524966;0,0063786414;0,61418635;-0,62716293;0,0
217;7,4372;;-0,14050439;-0,33726496;0,40639737;-0,2580594;-0,07768142;0,6223568;0,12641892;0,56277;-0,0063901427;-0,024276298;-0,032630112;-0,022265615;;0,007531257;0,0670223;-0,112750985;-0,25327384;0,0067030196;0,6458324;-0,61759657;0,0
218;7,4672;-0,04425058;-0,13053606;-0,31883585;0,38805988;-0,237582;-0,04902858;0,6223183;0,12627524;0,56252384;-0,007813409;-0,021518797;;-0,023288192;-0,038090494;0,009054606;0,06604161;-0,10620932;-0,26143807;0,0069004316;0,65834546;-0,5893511;0,0
219;7,4971;0,018920917;-0,06744438;-0,2645531;0,25745538;-0,07953633;-0,029954934;0,6222617;0,126145;0,56228745;-0,008602517;-0,019302787;-0,03468075;-0,021657873;-0,042361137;0,0072897454;0,07888601;-0,110231675;-0,26546043;0,007178601;0,6644652;-0,57531387;0,0
220;7,5271;0,008538192;-0,066799805;-0,15289238;0,23637553;-0,05587237;-0,008288433;0,6222281;0,12598477;0,56202716;-0,007482389;-0,019021094;-0,03652953;-0,01712933;-0,039151482;-0,004062091;0,09397358;-0,10513375;-0,26771545;0,0072584576;0,70707166;-0,5742158;0,0
221;7,5572;0,02175263;-0,009865517;-0,054430317;0,07523697;-0,007838696;0,0152881425;0,62223196;0,12584162;0,56176853;-0,00408819;-0,019119881;-0,038420882;-0,011320148;-0,031377856;-0,014766188;0,11025588;-0,091583125;-0,27377266;0,007352523;0,78267056;-0,5320727;0,0
222;7,5972;0,037153818;0,036273494;0,020690177;-0,05675713;0,047321286;0,038140837;0,6223213;0,12563139;0,56132805;0,002803195;-0,019460728;-0,04210694;-0,0008022411;-0,0073898886;-0,03137648;0,092583135;-0,076754875;-0,2981601;0,0072811577;0,83829004;-0,46667328;0,0
223;7,6271;0,057378072;0,028226782;0,03010514;-0,04075683;;0,0408463;0,6223328;0,12549187;0,56109965;0,0064005;-0,019337054;-0,045010794;0,0060876417;0,0071033416;-0,04157506;0,076292485;-0,07329944;-0,29960662;0,0071649095;0,8357326;-0,44274068;0,0
224;7,6571;0,032115202;0,05022005;0,025869403;-0,078292936;0,03742408;0,04106658;0,62237495;0,12537336;0,5607873;0,008377125;-0,019082095;-0,047362052;0,011154014;0,016758062;-0,04914661;0,04103262;-0,0702593;-0,29901746;0,006881376;0,84583473;-0,4108958;0,0
225;7,6871;0,04102176;0,03272725;0,031624705;-0,045691963;0,054846436;0,040377405;0,6224037;0,12525979;0,5604958;0,008650364;-0,018336961;-0,049522188;0,014729186;0,026384441;-0,051604573;0,031642273;-0,059200246;-0,3002133;0,0067500793;0,867456;-0,4024887;0,0
226;7,7171;0,04111104;0,053869437;0,009527691;-0,08214935;0,052033834;0,03411877;0,6223931;0,12519242;0,560195;0,00811105;-0,017508915;-0,050749745;;0,030939152;-0,053769343;0,021315098;-0,03456875;-0,29518965;0,0064213537;0,96643317;-0,3508404;0,0
227;7,7471;0,05444715;0,03943137;0,025195748;-0,062494088;0,076933086;0,025704674;0,6224028;0,1251007;0,5598879;0,007321401;-0,016071351;-0,05176371;0,018177362;0,036213912;-0,055057768;0,022049718;-0,02110784;-0,2768268;0,0062507847;0,9953604;-0,3429733;0,0
228;7,7872;0,032653358;0,030434862;0,028819244;-0,04816378;0,04046772;0,0017837432;0,6224082;0,12504001;0,5595038;0,0063047702;-0,013588111;-0,051619094;0,01755798;0,038911555;-0,054267425;0,035005435;-0,0057490007;-0,2663699;0,0060593598;1,007489;-0,32007432;0,0
229;7,8272;0,036855634;;0,028208524;-0,01621371;0,046587422;-0,019015925;0,6224289;0,124993764;0,55909914;0,006058926;-0,011084146;-0,050736807;0,01490146;0,0414578;;0,0652698;0,004672425;-0,2804583;0,006022649;1,0557009;-0,28483564;0,0
230;7,8572;0,03764626;0,015283222;0,047956217;-0,024633406;0,049635958;-0,036654934;0,6224662;0,1250039;0,5587974;0,0073042857;-0,009279642;-0,05024793;0,011843767;0,04177611;-0,05203816;0,0800321;0,0040832143;-0,27369457;0,006149703;1,1075157;-0,2575576;0,0
231;7,8871;0,033931307;0,022931824;0,028605923;-0,040559255;0,039664425;-0,052219994;0,62257475;0,124983214;0,55841637;0,009151672;-0,007828237;-0,049839213;;0,04211341;-0,050378952;0,08060843;0,0028267321;-0,27250007;0,0062404857;1,1585325;-0,25120312;0,0
232;7,9171;0,033200122;0,034989946;0,036013074;-0,0582419;0,041042008;-0,05537567;0,6226417;0,1249656;0,5580893;0,010584456;-0,006656859;-0,04949147;0,005503999;0,043227967;-0,04796502;0,07960909;-0,0021973485;-0,27752414;0,0065362714;1,2058895;-0,22671123;0,0
233;7,9471;0,041190848;0,00018579359;0,030978763;0,003454701;0,057841677;-0,059831697;0,6227224;0,124932475;0,5577638;0,0116307065;-0,0060389997;-0,049283933;0,0029926365;0,04321615;-0,046093218;0,0734673;-0,005854859;-0,28363264;5,200585e-05;1,275654;-0,20863949;0,0
234;7,9771;0,041972373;;-0,008470415;;0,055128947;-0,072648734;0,6228129;0,124919586;0,5574144;0,012090745;-0,005642535;-0,04929904;-0,0013377711;0,042805884;-0,04357709;0,087001726;-0,011411731;-0,2793856;0,009279497;1,3479397;-0,18899189;0,0
235;8,0071;0,037606884;-0,06756841;-0,080364056;0,20518473;0,048679203;-0,06846928;0,6228674;0,12488725;0,5571079;0,011449773;-0,005435885;-0,048249397;-0,0044409884;0,03257255;-0,04106118;0,09364072;-0,01302751;-0,2760994;0,009383511;1,3747379;-0,17734927;0,0
236;8,0371;0,039329555;-0,12755431;-0,1396924;0,3583296;0,042860035;-0,069893464;0,6228976;0,12483687;0,55685425;0,009723319;-0,00509517;-0,04621006;-0,0071852333;0,013561675;-0,03772377;0,10997808;-0,014699996;-0,265517;0,022922855;1,4520152;-0,16990063;0,0
237;8,0671;0,06416606;-0,163614;-0,22457388;0,47571933;0,10516142;-0,06936649;0,62290025;0,12481894;0,5566485;0,0076966668;-0,004991849;-0,043415267;;-0,009548656;;0,1350095;-0,004083678;-0,24509674;0,022950014;1,428103;-0,16952717;0,0
238;8,1071;0,063721985;-0,18146773;-0,29776213;0,541425;0,10900186;-0,06276354;0,622891;0,12478777;0,55637366;0,005049132;-0,004522757;-0,039256174;-0,004465732;-0,0396486;-0,036780775;0,17543615;0,017095048;-0,22391802;0,016177982;1,4588568;-0,17073084;0,0
239;8,1371;0,07346189;-0,1796448;;0,54402566;0,116641045;-0,05878347;0,62290496;0,12478802;0,5561765;0,0045659174;-0,0032537973;-0,035736695;-0,005424046;-0,058683015;-0,036975827;0,19732627;0,02056163;-0,20574556;0,02263124;1,4701095;-0,16369793;0,0
240;8,1671;0,046928644;-0,171075;-0,30413365;0,5335079;;-0,039972596;0,6229431;0,12477801;0,55599034;0,0054012253;-0,0019254211;-0,03222081;-0,004380529;-0,07354989;-0,0362119;0,19898058;0,022950826;-0,20090538;0,022510817;1,4674602;-0,15514131;0,0
241;8,1971;0,035691787;-0,17400402;-0,33179668;0,52464557;0,016349154;-0,036934733;0,6229653;0,124798425;0,55585974;0,0062502837;-0,0002487534;-0,029579474;-0,002102302;-0,08226915;-0,030956982;0,19675696;0,030184802;-0,17896552;0,022179553;1,4356626;-0,10863407;0,0
242;8,2272;0,007168623;-0,16216917;-0,38982108;0,516067;-0,06638065;-0,03402236;0,6230175;0,12482966;0,5557176;0,0062988326;0,0015967684;-0,027088337;-0,00039496875;-0,08711953;-0,022906462;0,21215975;0,03653507;-0,17016427;0,021987986;1,4314481;-0,08063088;0,0
243;8,2671;-0,04270051;-0,1557355;-0,4477845;0,51646674;-0,21459495;-0,022722779;0,62304676;0,124885194;0,5555775;0,00558414;0,0049905973;-0,024392415;0,0009886984;-0,09100324;-0,0031203292;0,19989425;0,04574837;-0,1437941;0,028419353;1,458559;-0,05858031;0,0
244;8,2971;-0,04835025;-0,16994967;-0,53668314;;-0,24649376;-0,019187316;0,6230672;0,124926336;0,5554669;0,0040093255;0,0080632465;-0,022158664;0,0035750424;-0,093398795;0,01493307;0,18185978;0,061333302;-0,14536604;0,028301742;1,4314618;-0,039772607;0,0
245;8,3272;-0,044561315;-0,19443373;-0,5936952;0,6251402;-0,23334023;-0,019890912;0,623061;0,12498424;0,5553498;-0,00040702015;0,012193213;-0,019208135;0,0059466492;-0,10188347;0,03391947;0,17308016;0,055413697;-0,16108957;0,02834852;1,432491;-0,008492146;0,0
246;8,3672;-0,008394709;-0,17537308;-0,5886326;0,57393146;-0,14828037;-0,021367036;0,6229909;0,12504347;0,55524564;-0,004064225;0,013995855;-0,01796985;0,0069000386;-0,1095778;0,04065232;0,17632008;0,057923373;-0,1708348;0,028411897;1,4338852;-0,007620724;0,0
247;8,4071;0,03581993;;-0,56111205;0,57371527;;-0,019631853;0,6229245;0,12510863;0,55507946;-0,006989577;0,014775544;-0,018394824;0,009771912;-0,107103005;0,03983175;0,20117249;0,07520445;-0,19276941;0,028660677;1,4965479;-0,004199991;0,0
248;8,4471;0,10112578;-0,21679828;-0,3841872;0,6745271;0,17537296;-0,019414773;0,62288284;0,1251267;0,5549294;-0,006167742;0,0140565215;-0,018339261;0,0115115065;-0,115537785;0,02510998;0,21892501;0,08824126;-0,19934043;0,033441115;1,5363581;0,0002564961;0,0
249;8,4872;0,16280161;-0,16664799;-0,2991139;0,5286557;0,3644703;-0,016335532;0,62293726;0,12513055;0,5547462;-0,0013488467;0,01196236;-0,018826012;0,015745437;-0,119601;-0,0035211227;0,18951496;0,09521637;-0,1972673;0,022619959;1,5433908;0,004651874;0,0
250;8,5271;0,18715425;;-0,23703682;0,38451836;0,47206065;-0,036179874;0,62305915;0,12515478;0,554494;0,00330396;0,009712112;-0,020414205;0,018425003;-0,11027048;;0,13148287;0,0904374;-0,19959529;0,011715063;1,5240712;0,0078958385;0,0
251;8,5671;0,19557402;-0,08312003;-0,20887855;0,3062374;;-0,03642597;0,62312466;0,12518673;0,554262;0,0047021094;0,007511425;-0,022248497;0,015626384;-0,09633554;-0,06502378;0,036789272;0,118552275;-0,18128432;0,005124376;1,5097951;0,0091856625;0,0
252;8,6071;;-0,10063144;-0,17503732;0,32294685;0,36874366;-0,059079632;0,62312365;0,12527087;0,5540041;0,0020143986;0,007189275;-0,023510784;0,00901647;-0,08116304;-0,08201049;0,036506068;0,11842318;-0,15445264;0,0050529214;1,3693342;0,008203162;0,0
253;8,6371;0,071792215;-0,09579228;-0,14831108;0,3218264;0,17740844;-0,06217507;0,6230822;0,1253549;0,55383766;-0,00061084266;0,008479535;;0,003064237;-0,07207668;-0,08256661;0,014817824;0,12254302;-0,15523475;0,00483395;1,3645169;0,0051923087;0,0
254;8,6671;0,032487534;-0,07250716;-0,12553665;0,26372054;0,042581517;-0,06190932;0,623059;0,12545548;0,55369604;-0,002454364;0,011342324;-0,021918021;-0,0034617304;-0,06721208;-0,064582124;0,02271142;0,12417867;-0,15605009;0,0046529258;1,3441944;0,0027032208;0,0
255;8,7072;0,009681031;;-0,035128146;0,13035491;;-0,058909763;0,6230435;0,12562779;0,5534704;-0,0031104467;0,014701784;-0,022476895;-0,007837791;-0,049578775;-0,04174622;0,030471403;0,11279882;-0,16742994;0,004320667;1,3368847;-0,0018653371;0,0
256;8,7471;0,03237111;0,027103182;0,022956798;-0,036422305;0,049095005;-0,04741109;0,62306994;0,12574014;0,55323946;-0,0010468437;0,015545769;-0,0241697;-0,0082791075;-0,026284091;-0,032231975;0,02858821;0,11423487;-0,18315075;0,0040221945;1,3303183;-0,005969338;0,0
257;8,7772;0,04254993;0,041967757;0,019484276;-0,05815558;0,058505658;-0,0210479;0,6230912;0,12584502;0,55305135;0,0009484128;0,015776277;-0,026685473;-0,006037708;-0,0059744245;-0,02708194;-0,00398792;0,12093887;-0,17154479;0,0038310355;1,3669626;-0,008597773;0,0
258;8,8072;0,041639395;0,017001126;0,03160261;-0,014993713;0,06360623;-0,012538965;0,62307286;0,12596951;0,5528726;0,0012820894;0,016065123;-0,02817543;-0,0035613151;0,0072951205;-0,024301352;-0,020718178;0,10706629;-0,17071149;0,0037964468;1,3662015;-0,024391992;0,0
259;8,8471;0,028229082;0,042901225;0,025895525;-0,06082751;0,041644644;0,0054677944;0,62308824;0,126092;0,55255795;0,0003222429;0,015959712;-0,029453719;;0,020062989;-0,021227267;-0,043387264;0,09804524;-0,18708548;0,0038266345;1,3505259;-0,023976913;0,0
260;8,8871;0,026944768;0,007694415;0,084853664;-0,012274816;0,026703652;0,010104303;0,6230648;0,12622339;0,5522489;-0,0010421949;0,015531818;-0,031036973;0,0039066803;0,029687617;-0,018652821;-0,07738697;0,09763554;-0,17033832;0,0040104687;1,3300604;-0,021449193;0,0
261;8,9271;0,043278173;0,034330614;0,0421691;-0,051513847;0,061878826;0,015739908;0,6230022;0,12636703;0,5519508;-0,0038292988;0,014759493;-0,031422745;0,0068744672;0,034089506;-0,018120265;-0,06327997;0,10268435;-0,15548559;0,004307931;1,3120947;-0,017359087;0,0
262;8,9571;0,03410669;0,0452388;0,036797214;-0,07067311;0,04474376;;0,6229178;0,12644684;0,55176425;-0,0051708776;0,014722603;-0,031323615;0,008721159;0,0384614;-0,01664005;-0,032600783;0,11610134;-0,1665784;0,0046407506;1,3194168;-0,012782814;0,0
263;8,9871;0,02724706;0,04340175;;-0,059894286;0,037691757;0,010101873;0,62287056;0,1265343;0,55159557;-0,0051889136;0,01511884;-0,031236919;0,0098692;0,040740877;-0,015935684;-0,036335744;0,11435793;-0,1560669;0,0048234756;1,3234367;-0,010270348;0,0
264;9,0271;0,040374376;0,050193597;0,028143734;-0,07649187;0,055486947;0,009258854;0,62281847;0,12666816;0,55136114;-0,004950876;0,015830187;-0,03107979;0,010809059;0,04382713;-0,014323442;-0,040505942;0,09536041;-0,16035853;0,0050470764;1,2956762;-0,007195839;0,0
265;9,0672;0,039923407;;0,047214635;-0,021151729;0,053502116;0,0056165177;0,6227354;0,12681252;0,5511437;-0,004922867;0,015397789;-0,030855943;0,011312114;0,04512909;;-0,004318649;0,082511604;-0,18056029;0,0051246947;1,3218936;-0,006128586;0,0
266;9,0971;0,028353062;0,038402803;0,030115929;-0,06267586;0,0413517;-0,00066360616;0,6227007;0,12688272;0,5509501;-0,0037886943;0,0144585315;;0,011210984;0,044261217;-0,012953331;0,020617489;0,088290095;-0,20909552;0,005036943;1,3689827;-0,007335169;0,0
267;9,1272;0,020019855;0,01836592;0,049100164;-0,027963882;0,0142808305;-0,018090798;0,6226925;0,12697549;0,55073947;-0,001692087;0,013886813;-0,032814715;0,010327164;0,045515265;-0,012106547;0,014010892;0,08113214;-0,21870446;0,0049592205;1,4081224;-0,023722481;0,0
268;9,1671;0,03802415;0,01851944;0,048146907;-0,027378947;0,051279627;;0,6227317;0,12707816;0,5504001;0,0006393345;0,012827038;-0,03468805;0,007996563;0,0441621;-0,013562855;0,09841304;0,08733087;-0,23456456;0,0046848273;1,4265956;-0,24195617;0,0
269;9,1971;0,018690739;0,041726466;0,032934647;-0,073085144;;-0,03769439;0,62278116;0,12715244;0,55011684;0,0041321176;0,012396931;-0,036241584;0,0059790774;0,04297044;-0,017864445;0,12679388;0,08500734;-0,23443711;0,0043538627;1,4438242;-0,2771442;0,0
270;9,2271;0,04093463;0,003118167;;;0,060525794;-0,039732683;0,62288153;0,12722738;0,549837;0,008828778;0,011896589;-0,037897166;0,00423882;0,044684526;-0,024303759;0,13753809;0,08601244;-0,23588298;0,004162329;1,4641203;-0,27467158;0,0
271;9,2571;0,035283677;0,022893716;;-0,03274431;0,048769437;-0,0394196;0,6230168;0,12732121;0,5495394;0,012583021;0,011648361;-0,038876496;0,0024839814;0,04377917;-0,02898072;0,15959667;0,0841561;-0,23528835;0,0083656795;1,4748946;-0,22708791;0,0
272;9,2872;0,044794608;0,020819325;0,031620022;-0,032593854;;-0,046661366;0,6231922;0,12736379;0,54920775;0,01630245;0,011681801;-0,039614655;0,0020470435;0,043754514;-0,029552652;0,17026347;0,09276594;-0,23403144;0,008300066;1,4734511;-0,2279901;0,0
273;9,3171;0,009359298;0,027472664;0,037991796;-0,045706365;0,006994114;-0,050483458;0,6233945;0,12742348;0,54891896;0,019528005;0,011591358;-0,040221386;0,00223053;0,044453762;;0,18263552;0,117398255;-0,23635991;0,008246971;1,5213027;-0,18787049;0,0
274;9,3471;0,03591114;;0,026518125;-0,034912147;0,046134394;-0,04476119;0,62355864;0,12750873;0,5486702;0,02245098;0,012724644;-0,04066538;0,0021021802;0,04491685;;0,16841474;0,11615762;-0,23514956;0,0038387738;1,5141916;-0,15146522;0,0
275;9,3771;0,023962399;0,037689228;0,042619266;-0,059754767;0,033376835;-0,046124026;0,6237459;0,12761144;0,5483738;;0,013575168;-0,040925596;0,00094302755;0,04475161;-0,031218236;0,17535186;0,13641381;-0,20018749;0,004038361;1,4368832;-0,08744639;0,0
276;9,4072;0,03318323;0,033474725;0,027753022;-0,052160457;;-0,04198198;0,62391984;0,1276884;0,54811865;0,025739007;0,015016683;-0,040135197;-0,00024976121;0,045645416;-0,028914932;0,19588593;0,14783487;-0,18876645;0,004150882;1,3739991;-0,060368188;0,0
